customer_id,campaign_id,channel,region,device,age,income,tenure_months,prev_purchases,session_duration_min,pages_viewed,spend,impressions,clicks,conversions,revenue,converted
C02090,CMP_019,Social,Central,Mobile,45,58693.0,12,4,14.91,8,505.11,26613,690,0,0.0,0
C02091,CMP_016,Affiliate,West,Desktop,44,24524.0,65,5,2.94,3,330.73,20425,535,0,0.0,0
C02092,CMP_034,Search,North,Mobile,62,62053.0,3,5,14.05,8,250.29,12375,805,0,0.0,0
C02093,CMP_016,Social,North,Mobile,56,57879.0,27,3,8.1,5,549.71,22873,392,33,3154.15,1
C02094,CMP_023,Affiliate,Central,Mobile,65,71072.0,11,0,1.43,5,182.35,7088,214,0,0.0,0
C02095,CMP_004,Social,South,Desktop,46,65905.0,89,1,2.32,8,593.6,26663,488,0,0.0,0
C02096,CMP_013,Email,Central,Desktop,65,51365.0,54,2,1.61,6,69.13,3924,150,0,0.0,0
C02097,CMP_011,Search,West,Desktop,56,73583.0,88,1,3.88,9,623.35,22735,1357,0,0.0,0
C02098,CMP_018,Email,East,Mobile,56,49733.0,1,4,9.27,4,37.32,2119,90,6,512.05,1
C02099,CMP_021,Social,West,Mobile,52,59449.0,70,0,12.88,7,531.85,20195,229,0,0.0,0
C02100,CMP_029,Display,South,Mobile,35,49399.0,46,2,2.06,3,337.74,15712,107,0,0.0,0
C02101,CMP_018,Email,North,Tablet,49,63312.0,45,2,1.82,7,38.39,1879,74,3,295.28,1
C02102,CMP_007,Influencer,South,Tablet,36,48223.0,83,4,6.4,9,1388.62,77200,2165,0,0.0,0
C02103,CMP_022,Affiliate,East,Desktop,51,84656.0,4,4,1.47,5,165.33,7705,213,0,0.0,0
C02104,CMP_003,Display,South,Desktop,31,91313.0,90,2,9.17,5,324.14,17758,119,12,809.57,1
C02105,CMP_034,Display,Central,Mobile,59,70731.0,2,0,7.6,13,325.87,15117,176,0,0.0,0
C02106,CMP_031,Display,East,Mobile,47,82743.0,34,4,5.16,7,343.01,18318,18,0,0.0,0
C02107,CMP_010,Affiliate,North,Desktop,54,27294.0,13,3,8.92,8,340.8,16799,594,0,0.0,0
C02108,CMP_011,Social,South,Mobile,29,29415.0,50,3,8.72,7,340.6,17533,236,0,0.0,0
C02109,CMP_002,Email,South,Desktop,59,49212.0,57,3,2.3,6,40.4,2073,93,0,0.0,0
C02110,CMP_015,Search,West,Mobile,59,55742.0,61,3,1.77,8,604.89,29343,1937,0,0.0,0
C02111,CMP_002,Search,East,Tablet,25,51432.0,76,2,4.7,5,746.76,45679,2649,0,0.0,0
C02112,CMP_038,Email,East,Mobile,36,25442.0,72,3,9.07,3,46.86,2598,116,0,0.0,0
C02113,CMP_006,Display,Central,Desktop,53,75729.0,91,2,2.19,3,155.38,7961,47,0,0.0,0
C02114,CMP_027,Email,West,Mobile,63,93776.0,43,2,1.87,7,46.05,2030,73,0,0.0,0
C02115,CMP_023,Affiliate,North,Mobile,56,78058.0,16,2,1.96,7,261.93,19306,612,20,1518.63,1
C02116,CMP_010,Social,South,Desktop,42,74539.0,14,4,3.49,6,306.68,19910,441,0,0.0,0
C02117,CMP_033,Email,Central,Desktop,33,59070.0,26,1,0.26,4,14.74,583,20,0,0.0,0
C02118,CMP_005,Email,West,Desktop,65,39826.0,57,0,2.48,7,54.67,3039,94,0,0.0,0
C02119,CMP_036,Social,South,Mobile,63,56306.0,5,3,6.78,9,243.01,15075,283,30,2339.69,1
C02120,CMP_030,Social,South,Mobile,64,92901.0,91,3,9.03,11,516.15,28146,732,66,5261.97,1
C02121,CMP_026,Email,South,Mobile,33,48664.0,94,2,17.77,4,84.56,4187,166,0,0.0,0
C02122,CMP_036,Social,East,Tablet,40,46811.0,15,3,4.56,5,292.72,12719,308,0,0.0,0
C02123,CMP_017,Social,South,Desktop,30,74931.0,74,5,3.08,6,442.21,24024,560,0,0.0,0
C02124,CMP_012,Social,East,Mobile,67,76126.0,57,4,15.34,4,435.88,17673,394,0,0.0,0
C02125,CMP_007,Social,Central,Desktop,63,39738.0,46,1,4.97,6,215.82,9888,168,0,0.0,0
C02126,CMP_037,Social,West,Desktop,27,50293.0,70,4,5.08,6,109.19,4846,70,0,0.0,0
C02127,CMP_017,Social,North,Desktop,30,45966.0,55,2,11.25,6,237.31,12989,241,0,0.0,0
C02128,CMP_034,Email,East,Mobile,46,56254.0,31,3,1.12,6,45.45,2874,97,0,0.0,0
C02129,CMP_014,Email,North,Mobile,39,74866.0,53,0,5.27,13,86.58,3879,170,0,0.0,0
C02130,CMP_039,Social,East,Mobile,41,40528.0,13,2,1.61,5,468.74,21458,341,0,0.0,0
C02131,CMP_035,Influencer,West,Mobile,37,74614.0,24,1,0.82,8,881.65,55139,1329,0,0.0,0
C02132,CMP_013,Affiliate,South,Desktop,53,56830.0,93,3,2.32,4,182.96,8099,234,0,0.0,0
C02133,CMP_020,Affiliate,Central,Desktop,64,96871.0,17,3,13.52,9,198.64,4252,110,6,340.57,1
C02134,CMP_032,Search,Central,Mobile,65,60739.0,57,3,1.12,5,261.77,17844,1020,0,0.0,0
C02135,CMP_010,Search,South,Mobile,41,53255.0,28,2,3.48,7,440.69,26301,1624,168,12470.81,1
C02136,CMP_001,Social,South,Desktop,61,65345.0,44,5,8.47,3,455.32,26255,320,0,0.0,0
C02137,CMP_012,Influencer,Central,Desktop,54,48931.0,23,7,2.44,8,1118.48,59686,1157,0,0.0,0
C02138,CMP_024,Influencer,South,Mobile,28,22685.0,54,5,17.58,5,1053.1,51414,1057,0,0.0,0
C02139,CMP_006,Influencer,Central,Mobile,59,50671.0,53,2,4.83,5,1500.19,46420,1169,0,0.0,0
C02140,CMP_014,Affiliate,East,Mobile,36,50387.0,59,2,1.01,4,165.49,7851,171,0,0.0,0
C02141,CMP_037,Search,North,Mobile,50,26338.0,29,5,2.28,6,677.12,31970,1799,0,0.0,0
C02142,CMP_004,Influencer,Central,Mobile,55,53685.0,55,5,1.09,6,789.43,38120,505,24,549.24,1
C02143,CMP_003,Influencer,North,Mobile,67,17792.0,69,3,2.54,7,1499.06,82992,1397,0,0.0,0
C02144,CMP_017,Social,West,Mobile,67,48742.0,69,4,3.87,6,407.69,26370,416,0,0.0,0
C02145,CMP_001,Affiliate,South,Mobile,59,59385.0,54,4,8.6,8,262.28,12808,402,0,0.0,0
C02146,CMP_002,Email,Central,Tablet,44,56746.0,28,3,19.98,2,47.98,2280,92,0,0.0,0
C02147,CMP_008,Affiliate,West,Mobile,38,47601.0,51,3,3.99,4,290.82,18797,560,0,0.0,0
C02148,CMP_005,Influencer,Central,Mobile,40,53460.0,51,3,7.66,7,892.84,37187,820,0,0.0,0
C02149,CMP_033,Email,North,Mobile,67,40887.0,91,2,4.43,6,65.17,3211,147,0,0.0,0
C02150,CMP_005,Display,South,Mobile,28,55195.0,36,2,2.17,6,276.93,13811,76,3,234.29,1
C02151,CMP_021,Email,West,Mobile,45,56046.0,30,4,2.83,4,57.41,2391,77,0,0.0,0
C02152,CMP_029,Influencer,South,Desktop,53,38796.0,71,4,12.69,11,1437.48,66384,2112,0,0.0,0
C02153,CMP_026,Influencer,Central,Mobile,19,59819.0,60,4,3.32,5,924.58,42813,876,67,6505.6,1
C02154,CMP_027,Display,Central,Tablet,51,59706.0,41,2,14.3,3,344.48,19754,128,0,0.0,0
C02155,CMP_015,Affiliate,East,Mobile,31,52008.0,0,1,5.15,7,194.18,9066,315,0,0.0,0
C02156,CMP_036,Email,South,Mobile,32,98579.0,67,3,5.5,5,26.15,1228,44,0,0.0,0
C02157,CMP_003,Social,North,Desktop,50,52467.0,70,1,10.97,6,423.19,22989,540,0,0.0,0
C02158,CMP_005,Search,Central,Desktop,18,49974.0,89,5,5.8,5,989.52,44255,2678,0,0.0,0
C02159,CMP_035,Email,North,Desktop,26,47397.0,48,5,0.2,9,40.17,1627,69,0,0.0,0
C02160,CMP_003,Search,West,Mobile,41,37523.0,49,6,2.58,3,692.08,52687,3220,79,7180.41,1
C02161,CMP_008,Social,West,Mobile,48,67346.0,20,2,5.45,6,498.27,24446,407,0,0.0,0
C02162,CMP_007,Social,West,Mobile,23,42648.0,44,1,5.94,6,260.85,13530,348,0,0.0,0
C02163,CMP_002,Search,West,Mobile,36,44777.0,0,3,5.83,3,488.68,22930,1461,104,11074.68,1
C02164,CMP_005,Affiliate,East,Desktop,33,45312.0,48,3,4.56,9,343.72,11883,252,0,0.0,0
C02165,CMP_023,Social,North,Desktop,45,37271.0,67,2,5.31,5,478.61,21269,333,0,0.0,0
C02166,CMP_027,Affiliate,Central,Tablet,33,23481.0,75,5,11.71,5,255.28,9817,332,0,0.0,0
C02167,CMP_004,Search,West,Mobile,18,46667.0,63,0,3.59,7,316.16,17407,837,0,0.0,0
C02168,CMP_038,Social,Central,Mobile,45,70720.0,77,1,4.57,3,330.74,17785,245,0,0.0,0
C02169,CMP_004,Search,South,Desktop,62,58546.0,63,0,9.33,6,693.72,38442,2510,0,0.0,0
C02170,CMP_028,Search,South,Mobile,48,83090.0,74,3,9.59,9,34.17,1359,83,8,628.97,1
C02171,CMP_033,Social,North,Mobile,36,68517.0,41,4,1.73,6,497.45,14737,225,0,0.0,0
C02172,CMP_021,Search,East,Mobile,43,64431.0,57,1,0.66,7,803.73,21623,1373,50,4282.47,1
C02173,CMP_020,Email,East,Mobile,25,88888.0,61,4,8.22,4,77.01,4128,209,0,0.0,0
C02174,CMP_005,Social,West,Mobile,30,53251.0,54,3,6.61,7,4351.03,25236,335,0,0.0,0
C02175,CMP_010,Search,West,Mobile,40,56135.0,54,2,4.9,8,672.2,24752,1332,0,0.0,0
C02176,CMP_035,Search,Central,Desktop,48,54794.0,75,1,8.76,6,740.14,40778,2797,0,0.0,0
C02177,CMP_014,Influencer,South,Desktop,43,82788.0,22,7,4.13,3,1071.78,62480,1876,0,0.0,0
C02178,CMP_002,Social,North,Mobile,68,55045.0,30,6,6.4,8,333.71,16352,270,14,1100.56,1
C02179,CMP_030,Affiliate,West,Mobile,51,43331.0,49,4,3.33,10,282.82,12377,374,0,0.0,0
C02180,CMP_028,Influencer,West,Mobile,19,65578.0,61,1,2.53,6,903.6,42790,1250,122,11901.55,1
C02181,CMP_003,Affiliate,North,Mobile,45,40307.0,49,1,4.04,7,217.95,13358,457,0,0.0,0
C02182,CMP_003,Influencer,West,Desktop,48,64602.0,19,2,1.16,5,1988.65,119636,3537,0,0.0,0
C02183,CMP_005,Email,South,Mobile,20,62449.0,79,4,2.35,4,38.9,1840,66,0,0.0,0
C02184,CMP_003,Search,West,Mobile,38,51591.0,52,3,4.77,9,642.58,32737,1920,0,0.0,0
C02185,CMP_025,Email,East,Desktop,63,65185.0,41,3,6.55,5,25.64,2437,121,2,213.4,1
C02186,CMP_006,Influencer,South,Mobile,36,28220.0,84,0,10.82,3,903.93,63935,1807,0,0.0,0
C02187,CMP_025,Search,East,Tablet,41,57933.0,41,2,4.55,7,453.54,22700,1551,0,0.0,0
C02188,CMP_008,Social,East,Tablet,29,46670.0,15,5,2.47,6,385.01,24602,467,0,0.0,0
C02189,CMP_039,Affiliate,West,Mobile,22,106521.0,94,4,1.62,7,184.0,9834,270,0,0.0,0
C02190,CMP_030,Email,West,Mobile,34,57805.0,36,11,10.26,5,45.69,2943,103,3,245.12,1
C02191,CMP_015,Search,South,Mobile,58,44265.0,85,7,5.49,4,508.01,21576,1249,0,0.0,0
C02192,CMP_018,Display,East,Desktop,69,30191.0,49,6,4.39,10,281.77,16068,226,0,0.0,0
C02193,CMP_003,Email,North,Mobile,52,78497.0,23,4,5.62,9,24.94,1492,60,4,451.86,1
C02194,CMP_003,Search,Central,Mobile,61,48699.0,36,4,8.83,11,317.66,15704,828,0,0.0,0
C02195,CMP_022,Influencer,Central,Desktop,51,40756.0,87,3,13.06,5,1477.32,67060,1347,0,0.0,0
C02196,CMP_001,Email,North,Mobile,52,61053.0,90,4,1.39,8,41.24,2141,110,0,0.0,0
C02197,CMP_026,Search,North,Tablet,40,66695.0,13,6,4.11,7,633.76,22886,1276,0,0.0,0
C02198,CMP_016,Social,South,Desktop,21,66411.0,94,0,8.3,9,445.6,20379,393,0,0.0,0
C02199,CMP_006,Display,North,Desktop,39,55356.0,81,2,1.5,3,305.68,13501,168,0,0.0,0
C02200,CMP_022,Email,East,Mobile,62,57865.0,62,3,16.34,9,29.65,1726,66,0,0.0,0
C02201,CMP_023,Affiliate,East,Mobile,45,59177.0,17,4,4.07,5,95.21,5219,94,0,0.0,0
C02202,CMP_030,Affiliate,East,Desktop,57,61055.0,56,4,17.89,8,217.73,12222,291,0,0.0,0
C02203,CMP_008,Social,North,Mobile,20,62648.0,40,3,1.29,6,402.57,24739,327,0,0.0,0
C02204,CMP_022,Social,Central,Desktop,28,74700.0,11,4,10.01,4,565.93,21793,236,0,0.0,0
C02205,CMP_034,Search,West,Desktop,33,56015.0,94,5,2.82,5,951.71,62679,4207,124,12704.34,1
C02206,CMP_011,Display,Central,Desktop,36,40298.0,57,3,5.0,1,329.93,19411,232,0,0.0,0
C02207,CMP_034,Search,West,Desktop,69,52403.0,9,5,7.67,5,581.63,20908,1384,0,0.0,0
C02208,CMP_029,Email,South,Desktop,42,68568.0,32,5,9.45,4,48.48,2786,98,0,0.0,0
C02209,CMP_018,Email,East,Desktop,52,22842.0,80,0,6.81,9,48.94,2709,105,0,0.0,0
C02210,CMP_036,Affiliate,North,Desktop,51,22946.0,42,3,4.81,7,196.87,10593,372,0,0.0,0
C02211,CMP_039,Search,South,Mobile,39,71529.0,47,0,5.54,8,839.95,33932,1735,0,0.0,0
C02212,CMP_010,Affiliate,Central,Mobile,68,82362.0,13,5,24.75,5,217.25,10772,422,39,3934.87,1
C02213,CMP_040,Search,West,Tablet,29,32226.0,10,6,10.54,6,657.6,37058,2437,0,0.0,0
C02214,CMP_001,Affiliate,South,Desktop,19,56808.0,93,7,2.13,7,272.87,13680,438,0,0.0,0
C02215,CMP_006,Email,East,Desktop,56,47808.0,91,3,5.46,8,14.61,533,19,0,0.0,0
C02216,CMP_002,Email,North,Desktop,51,50305.0,9,5,7.1,6,34.26,1581,52,0,0.0,0
C02217,CMP_015,Affiliate,South,Mobile,31,60500.0,52,2,0.38,10,274.42,14630,488,19,1811.88,1
C02218,CMP_038,Affiliate,South,Tablet,63,31728.0,65,2,11.42,6,341.64,16378,615,20,2511.06,1
C02219,CMP_025,Social,North,Mobile,26,35070.0,84,4,2.34,9,421.22,28889,573,0,0.0,0
C02220,CMP_025,Social,East,Mobile,31,49577.0,53,2,3.03,10,479.7,27488,583,0,0.0,0
C02221,CMP_004,Search,North,Mobile,26,52383.0,83,6,1.76,4,399.83,22756,1441,0,0.0,0
C02222,CMP_021,Search,East,Desktop,27,34733.0,11,2,10.07,7,604.86,31217,1900,0,0.0,0
C02223,CMP_016,Social,East,Mobile,55,69214.0,1,4,7.94,3,258.83,11759,241,0,0.0,0
C02224,CMP_020,Affiliate,South,Mobile,54,47484.0,44,3,10.45,5,308.11,20584,775,0,0.0,0
C02225,CMP_011,Social,East,Desktop,51,47407.0,25,6,13.76,7,405.14,18699,390,12,1245.51,1
C02226,CMP_009,Display,South,Desktop,62,60088.0,72,2,6.01,4,456.18,23081,200,16,1560.11,1
C02227,CMP_039,Email,West,Mobile,21,52680.0,32,1,3.41,3,49.67,2436,87,0,0.0,0
C02228,CMP_023,Email,East,Desktop,50,70075.0,39,3,6.09,4,26.32,949,41,0,0.0,0
C02229,CMP_017,Display,North,Mobile,23,38198.0,51,1,3.01,7,329.5,17905,151,0,0.0,0
C02230,CMP_003,Social,West,Desktop,67,29847.0,92,3,7.56,7,344.88,20577,381,0,0.0,0
C02231,CMP_031,Display,Central,Mobile,50,49424.0,6,5,11.69,5,385.68,17042,184,0,0.0,0
C02232,CMP_019,Email,South,Mobile,57,56084.0,53,0,2.48,2,39.08,1835,73,0,0.0,0
C02233,CMP_016,Affiliate,East,Mobile,47,32666.0,37,3,6.12,10,343.79,14342,458,0,0.0,0
C02234,CMP_027,Display,West,Mobile,37,30020.0,3,3,4.72,3,174.98,11876,106,0,0.0,0
C02235,CMP_006,Affiliate,South,Desktop,53,58281.0,78,5,4.98,3,355.89,19310,545,0,0.0,0
C02236,CMP_022,Email,West,Desktop,61,41360.0,87,5,9.94,5,29.41,1855,82,0,0.0,0
C02237,CMP_035,Social,South,Mobile,27,28855.0,16,0,7.19,9,305.48,13995,70,0,0.0,0
C02238,CMP_019,Social,North,Desktop,63,72376.0,72,4,4.13,3,481.49,26726,559,37,2265.27,1
C02239,CMP_001,Search,Central,Desktop,55,43628.0,67,2,4.54,3,985.44,33806,1856,0,0.0,0
C02240,CMP_010,Social,West,Desktop,22,75697.0,67,2,5.51,4,410.14,18027,428,0,0.0,0
C02241,CMP_003,Email,North,Mobile,66,55512.0,44,8,5.25,5,28.94,2033,62,0,0.0,0
C02242,CMP_021,Social,North,Tablet,27,60306.0,30,1,5.5,4,119.47,6458,99,8,864.28,1
C02243,CMP_015,Social,North,Mobile,49,51193.0,6,1,8.8,9,514.26,24012,480,0,0.0,0
C02244,CMP_006,Social,Central,Tablet,24,15000.0,3,2,1.73,5,597.73,18877,326,0,0.0,0
C02245,CMP_028,Social,West,Mobile,28,34538.0,17,4,7.25,9,531.15,27516,397,0,0.0,0
C02246,CMP_008,Social,Central,Mobile,51,52737.0,50,5,7.82,5,420.2,19239,451,0,0.0,0
C02247,CMP_014,Display,Central,Desktop,53,61565.0,13,3,17.21,7,231.23,13520,19,1,89.38,1
C02248,CMP_040,Social,Central,Desktop,53,22786.0,65,3,4.79,6,461.47,16365,302,0,0.0,0
C02249,CMP_003,Social,East,Mobile,35,54035.0,59,3,7.17,6,441.95,26029,386,0,0.0,0
C02250,CMP_010,Search,Central,Tablet,60,34799.0,33,6,9.89,5,955.87,43456,2773,189,13116.42,1
C02251,CMP_013,Influencer,North,Mobile,20,59223.0,8,3,7.06,6,1385.95,54925,1214,0,0.0,0
C02252,CMP_021,Social,North,Mobile,62,54651.0,49,2,0.72,7,506.2,26244,473,0,0.0,0
C02253,CMP_010,Search,West,Mobile,33,68383.0,79,5,0.83,8,578.32,39424,2305,0,0.0,0
C02254,CMP_039,Affiliate,North,Mobile,50,74203.0,37,1,4.46,9,175.88,10064,298,0,0.0,0
C02255,CMP_001,Search,South,Desktop,65,63262.0,77,4,5.19,12,592.56,31460,1911,0,0.0,0
C02256,CMP_038,Affiliate,South,Desktop,31,70487.0,27,3,6.54,7,68.42,3053,92,0,0.0,0
C02257,CMP_022,Influencer,Central,Mobile,39,48694.0,7,4,1.6,5,1192.37,76514,1890,0,0.0,0
C02258,CMP_002,Email,North,Desktop,61,105816.0,62,5,8.01,5,54.66,2922,106,8,943.43,1
C02259,CMP_005,Search,Central,Desktop,62,33061.0,85,3,1.63,3,498.86,15092,923,0,0.0,0
C02260,CMP_005,Display,West,Mobile,30,45500.0,84,2,6.99,6,331.79,19115,40,0,0.0,0
C02261,CMP_012,Affiliate,Central,Mobile,44,71224.0,92,6,2.16,5,330.46,17313,551,0,0.0,0
C02262,CMP_014,Search,West,Mobile,35,68549.0,10,4,7.72,7,622.77,30372,1819,0,0.0,0
C02263,CMP_026,Email,North,Desktop,44,63773.0,4,1,9.92,6,48.51,3026,87,0,0.0,0
C02264,CMP_013,Search,North,Mobile,37,67156.0,54,3,2.66,6,528.8,22519,1372,138,6551.57,1
C02265,CMP_030,Email,Central,Desktop,18,17496.0,91,2,6.91,6,46.11,2060,99,0,0.0,0
C02266,CMP_012,Influencer,South,Mobile,66,83607.0,95,4,5.85,4,1910.52,92042,2255,0,0.0,0
C02267,CMP_011,Search,West,Mobile,51,51330.0,26,4,2.55,5,456.58,24686,1503,39,3593.07,1
C02268,CMP_012,Display,Central,Mobile,42,77426.0,36,4,1.54,6,242.71,10640,47,0,0.0,0
C02269,CMP_014,Affiliate,North,Mobile,23,18397.0,63,2,8.12,6,320.82,12826,536,0,0.0,0
C02270,CMP_034,Display,South,Mobile,21,59618.0,87,3,15.65,7,230.46,11037,212,23,2243.84,1
C02271,CMP_010,Display,West,Desktop,42,44857.0,16,2,4.12,6,379.03,17010,283,0,0.0,0
C02272,CMP_011,Influencer,East,Mobile,51,65298.0,93,4,0.74,6,862.77,57284,2033,0,0.0,0
C02273,CMP_039,Influencer,Central,Mobile,31,60707.0,78,4,0.38,5,1196.05,35071,722,51,5079.37,1
C02274,CMP_027,Affiliate,East,Mobile,56,61589.0,6,5,5.47,5,319.61,18761,443,0,0.0,0
C02275,CMP_008,Email,South,Mobile,38,35939.0,80,4,1.17,7,31.59,928,50,0,0.0,0
C02276,CMP_035,Search,South,Desktop,18,53975.0,61,2,0.93,5,731.84,35883,2124,0,0.0,0
C02277,CMP_008,Social,West,Mobile,45,51757.0,93,3,2.5,3,508.08,19810,274,0,0.0,0
C02278,CMP_007,Affiliate,South,Desktop,27,63916.0,20,1,7.97,4,230.08,7889,254,0,0.0,0
C02279,CMP_018,Display,South,Desktop,18,72807.0,95,3,7.5,8,415.29,26170,63,0,0.0,0
C02280,CMP_028,Search,East,Desktop,24,57709.0,4,2,8.32,9,568.84,32465,1990,0,0.0,0
C02281,CMP_008,Social,West,Mobile,32,32029.0,7,1,3.33,8,387.62,19538,270,0,0.0,0
C02282,CMP_031,Social,North,Desktop,44,56936.0,42,4,3.53,7,485.84,24820,559,15,464.55,1
C02283,CMP_007,Display,East,Desktop,69,101999.0,63,3,10.38,4,411.06,17321,62,0,0.0,0
C02284,CMP_032,Social,East,Tablet,29,84628.0,16,3,3.94,1,60.8,2746,33,2,146.17,1
C02285,CMP_004,Email,North,Desktop,20,15000.0,26,0,1.5,4,18.76,804,28,0,0.0,0
C02286,CMP_019,Affiliate,South,Mobile,27,56140.0,37,2,2.62,9,153.41,6830,216,0,0.0,0
C02287,CMP_026,Influencer,North,Mobile,34,71778.0,12,3,8.42,3,1424.53,67892,1487,0,0.0,0
C02288,CMP_011,Social,Central,Desktop,28,51718.0,16,2,6.81,5,426.41,26901,602,0,0.0,0
C02289,CMP_025,Social,West,Tablet,34,46718.0,14,0,4.41,3,173.95,9691,172,0,0.0,0
C02290,CMP_028,Affiliate,Central,Mobile,68,50195.0,91,3,1.08,5,395.48,20916,691,0,0.0,0
C02291,CMP_027,Display,South,Mobile,37,64939.0,89,2,6.77,3,351.22,13997,45,0,0.0,0
C02292,CMP_016,Display,East,Desktop,51,34328.0,60,4,3.78,5,276.72,15012,107,0,0.0,0
C02293,CMP_031,Social,East,Desktop,53,76396.0,65,4,1.48,4,460.35,11453,204,0,0.0,0
C02294,CMP_030,Social,North,Mobile,24,53992.0,13,1,8.28,7,362.63,15539,216,0,0.0,0
C02295,CMP_014,Email,Central,Desktop,30,38170.0,4,0,3.95,7,66.38,2485,93,0,0.0,0
C02296,CMP_030,Display,North,Mobile,39,75238.0,36,1,5.28,5,421.42,19409,194,0,0.0,0
C02297,CMP_037,Email,Central,Mobile,41,27188.0,94,3,11.47,3,73.51,3447,108,0,0.0,0
C02298,CMP_033,Email,North,Mobile,18,45006.0,45,4,6.32,11,57.3,2603,98,0,0.0,0
C02299,CMP_030,Display,West,Mobile,51,44710.0,77,3,7.85,9,310.02,15373,113,0,0.0,0
C02300,CMP_031,Affiliate,Central,Tablet,33,93591.0,35,2,5.01,7,327.61,16796,394,0,0.0,0
C02301,CMP_033,Influencer,South,Tablet,34,42670.0,29,2,8.98,4,1812.11,114457,1678,0,0.0,0
C02302,CMP_012,Search,South,Mobile,49,16211.0,77,2,1.83,4,553.12,23048,1373,0,0.0,0
C02303,CMP_029,Search,North,Mobile,67,44527.0,45,8,1.08,10,862.28,35728,1964,0,0.0,0
C02304,CMP_008,Search,Central,Desktop,62,63200.0,70,3,1.64,7,501.23,24403,1254,53,5126.99,1
C02305,CMP_015,Social,North,Tablet,68,69114.0,69,5,3.55,6,305.82,16147,222,0,0.0,0
C02306,CMP_038,Search,West,Desktop,39,95978.0,69,2,7.84,2,667.11,33452,2048,69,7762.29,1
C02307,CMP_012,Search,Central,Mobile,24,80324.0,64,1,3.2,7,467.6,31812,1971,195,11175.63,1
C02308,CMP_034,Search,West,Desktop,29,58383.0,77,4,7.68,3,258.66,15062,885,103,6912.12,1
C02309,CMP_017,Affiliate,West,Mobile,35,38955.0,44,4,5.49,5,235.79,14972,533,18,1482.58,1
C02310,CMP_009,Affiliate,North,Desktop,33,84232.0,29,5,17.46,6,431.57,23429,781,43,2419.25,1
C02311,CMP_004,Email,East,Mobile,28,48366.0,49,4,5.6,6,22.17,1121,38,1,67.43,1
C02312,CMP_022,Social,West,Desktop,25,43153.0,31,1,2.92,5,504.39,12329,184,0,0.0,0
C02313,CMP_019,Social,Central,Desktop,27,47493.0,4,4,7.13,4,369.97,18582,136,0,0.0,0
C02314,CMP_021,Social,South,Mobile,52,32459.0,34,5,5.19,8,316.03,14681,363,12,1342.5,1
C02315,CMP_002,Social,East,Mobile,43,46630.0,48,1,1.83,2,299.11,13973,217,0,0.0,0
C02316,CMP_011,Email,North,Mobile,19,50804.0,49,5,4.36,8,51.51,3068,156,0,0.0,0
C02317,CMP_001,Influencer,East,Tablet,47,68152.0,32,2,4.29,4,1099.68,40033,909,0,0.0,0
C02318,CMP_013,Search,East,Mobile,61,48014.0,69,0,4.49,5,709.4,42949,2532,0,0.0,0
C02319,CMP_038,Affiliate,North,Mobile,40,32186.0,27,5,1.95,6,416.0,23275,764,0,0.0,0
C02320,CMP_007,Email,Central,Desktop,34,26132.0,62,2,15.8,3,53.52,2774,135,0,0.0,0
C02321,CMP_028,Email,North,Desktop,32,58772.0,25,3,1.21,7,40.89,2360,117,0,0.0,0
C02322,CMP_001,Search,West,Mobile,37,56307.0,94,2,11.62,7,670.62,21210,1272,65,7456.41,1
C02323,CMP_023,Email,West,Desktop,32,45022.0,62,4,4.84,2,40.4,2155,85,8,702.74,1
C02324,CMP_037,Social,Central,Mobile,66,46586.0,53,4,2.28,4,344.98,11955,179,0,0.0,0
C02325,CMP_014,Affiliate,North,Mobile,69,61993.0,41,6,14.15,6,198.97,10551,414,0,0.0,0
C02326,CMP_008,Social,Central,Desktop,35,80030.0,72,4,0.21,9,514.52,19264,411,18,806.5,1
C02327,CMP_023,Social,North,Mobile,66,40957.0,40,2,2.25,2,505.02,20937,311,0,0.0,0
C02328,CMP_012,Search,Central,Tablet,62,56600.0,77,5,4.13,4,568.97,25534,1651,0,0.0,0
C02329,CMP_036,Search,Central,Tablet,21,72249.0,15,5,2.54,4,337.39,15711,994,0,0.0,0
C02330,CMP_034,Search,North,Mobile,43,41030.0,78,1,4.53,8,440.09,22574,1276,0,0.0,0
C02331,CMP_027,Social,East,Desktop,52,54719.0,92,3,7.42,7,394.97,22299,342,0,0.0,0
C02332,CMP_026,Influencer,West,Desktop,39,54316.0,23,5,1.53,6,1622.82,119071,2276,0,0.0,0
C02333,CMP_025,Email,Central,Mobile,41,31397.0,21,5,5.83,3,10.0,425,19,0,0.0,0
C02334,CMP_030,Search,North,Mobile,43,58033.0,91,4,7.93,7,644.4,32607,1867,0,0.0,0
C02335,CMP_019,Display,North,Desktop,53,55568.0,38,1,1.7,6,361.03,17479,33,0,0.0,0
C02336,CMP_039,Affiliate,West,Mobile,33,64992.0,66,4,5.48,5,302.67,11694,436,44,3573.77,1
C02337,CMP_014,Social,Central,Mobile,49,33636.0,18,2,4.26,6,486.23,14398,281,0,0.0,0
C02338,CMP_001,Search,East,Mobile,30,55179.0,41,6,2.04,9,791.27,31438,1546,0,0.0,0
C02339,CMP_028,Email,West,Mobile,64,79871.0,67,7,2.21,7,46.66,2036,88,6,716.63,1
C02340,CMP_027,Email,Central,Mobile,22,92395.0,85,6,2.24,3,61.3,2784,84,0,0.0,0
